Series Name,Series Code,Country Name,Country Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Austria,AUT,1.2,1.3,2,2,1.8,2.1,2,1.9,2.06,3.35,4.11,3.8,3.6,3.12,3.79,3.55,3.14,3.25,3.42,3.59,4.25,3.54,4.35,5.28,5.15,5.52,4.7,4.69,4.01,4.85,4.78,5.97,5.68,5.32,4.91,4.2,5.37,4.88,4.64,4.91,5.37,5.67,5.8,6.06,5.56,4.93,4.56,5.2,6.46,4.99
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.11,0.17,0.52,0.65,0.8,0.9,1.03,1.13,16.25,11.78,10.91,10.04,9.17,7.99,7.26,6.62,6.33,5.86,5.74,5.63,5.42,5.19,4.97,4.91,4.96,5,5,4.9,5,7.24,6.04,5.65
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,"Bahamas, The",BHS,8.6,..,21.2,..,20.86,..,14.7,..,..,..,..,..,..,12.09,..,11.02,11.59,7.77,12.17,14.81,12.72,13.83,10.83,11.46,9.76,7.65,7.45,..,6.87,9.05,10.84,10.2,10.2,7.54,7.88,8.18,14.25,..,14.52,14.02,16.18,13.8,12,12.7,9.8,10,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,3.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6,3.7,4,1.13,4,1.2,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,2.04,2.02,0.96,..,..,0.92,..,2.2,..,..,..,..,2.51,..,..,..,3.27,..,..,4.32,..,4.25,3.59,..,..,5,3.38,..,..,4.43,..,..,4.35,4.37,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Barbados,BRB,..,..,..,9.86,12.45,13.29,9.45,8.98,7.23,8.39,9.06,17.02,18.85,17.88,17.94,17.57,14.06,8.16,7.52,22.94,24.54,22.98,19.66,14.71,14.61,12.4,10.61,9.35,9.85,10.32,11,..,..,..,..,..,10.02,10.69,..,..,11.55,12.17,9.8,8.25,8.62,8.32,8.41,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.05,0.5,1.4,2.1,2.9,4,2.8,2.3,2.1,2.1,2.3,3,3.1,1.9,1.5,1.2,1,0.8,6.1,..,0.6,0.5,0.5,0.5,1,5.84,5.65,4.76,4.16,4.05,3.9,3.57
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Belgium,BEL,2.8,3,5.1,6.5,5.67,7.9,6.96,9.1,11.35,13,11.66,11.88,11.32,11.28,11.26,10.13,8.28,7.25,6.98,6.7,8.08,9.65,9.34,9.48,8.95,9.32,8.65,6.59,6.18,6.91,7.68,7.36,8.44,8.25,7.46,6.98,7.91,8.29,7.14,7.54,8.43,8.52,8.48,7.83,7.09,5.95,5.36,5.55,6.26,5.56
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.78,11.1,12.48,13.82,12.68,14.31,12.84,..,9.07,10.04,..,..,10.91,9.39,8.51,8.18,..,..,..,..,8.35,8.24,7.58,7,6.6,..,9.05,..,10.16,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,0.18,..,..,..,..,..,1.51,..,..,..,..,..,..,..,..,..,0.69,..,..,..,..,..,..,..,1.04,2.65,..,..,..,..,..,..,1.47,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.71,..,..,..,..,..,..,..,..,4.48,6.49,..,8.44,6.66,8.94,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.4,1.4,..,1.9,..,1.8,2.49,3.1,3.13,3.7,..,3.96,3.32,3.23,2.05,2.87,2.63,2.45,..,..,3.35,2.72,5.03,4.8,5.95
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Bolivia,BOL,7.1,6.1,5.2,5.3,5.3,5.5,5.6,6.1,10.16,11.6,14.19,14.66,19.28,19.76,20.32,18,10.1,6.69,6.59,5.52,5.99,3.08,3.69,5.23,2.08,..,3.93,4.47,5.24,5.48,..,4.17,5.45,5.08,5.18,2.6,2.97,..,2.25,2.07,2.44,2.02,3.11,3.5,3.65,3.52,3.68,7.9,5.09,3.55
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.55,..,..,..,..,..,..,..,..,..,16.1,..,..,..,..,31.11,28.98,23.41,24.07,27.31,27.58,28.01,27.49,27.52,27.69,25.41,20.53,18.4,15.69,15.87,14.9,12.66
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,25.67,..,..,..,..,..,13.82,..,..,21.2,..,21.59,..,20.86,..,15.88,18.54,..,23.8,..,..,17.78,..,..,16.17,17.86,..,..,..,..,..,..,..,..,20.09,21.02,23.11,23.62
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Brazil,BRA,2.78,..,..,1.92,2.32,2.36,2.76,..,3.99,4.83,4.62,4.04,3.38,2.37,3.56,3.79,2.97,3.69,..,6.42,6.03,..,7.09,8.03,9,10.15,11.13,..,10.65,10.64,11.17,10.07,10.55,9.69,9.28,8.27,9.42,..,7.58,7.25,7.07,6.76,8.54,11.58,12.79,12.33,11.94,13.7,13.16,9.23
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Brunei Darussalam,BRN,..,..,8.25,7.85,8.06,8.7,10.04,7.67,7.84,6.55,6.04,..,..,..,..,..,..,..,4.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.86,..,..,9.32,8.7,6.6,7.41,4.91,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7,11.1,15.3,16.4,12.8,11.1,12.5,13.7,12.2,14.1,16.22,19.92,18.11,13.73,12.04,10.08,8.95,6.88,5.61,6.82,10.28,11.26,12.27,12.94,11.42,9.14,7.57,6.16,5.21,4.23,5.12,5.27,4.27
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,1.3,..,..,..,..,..,..,..,..,2.58,..,..,..,2.44,..,..,..,..,2.78,..,4,..,3.3,..,..,..,..,..,..,6.48,..,..,..,4.69,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.48,..,..,..,..,..,..,..,..,14,..,..,..,..,..,..,3.18,..,1.63,..,..,..,..,..,1.57,..,..,..,..,..,1.03,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.52,10.67,..,..,..,..,31.31,..,12.24,12.17,11.29,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.96,0.64,..,0.04,2.76,2.06,..,0.91,7.53,..,..,1.26,0.82,0.58,0.77,0.58,1.28,0.44,0.69,0.39,0.72,0.14,..,0.5,0.17,0.4,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.06,..,..,..,..,7.46,..,..,..,4.4,..,3.06,..,..,4.11,..,..,..,3.53,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Canada,CAN,5.6,5.4,..,7.09,8.05,8.38,7.53,7.54,7.61,11.04,12.02,11.34,10.5,9.59,8.82,7.76,7.55,8.13,10.32,11.2,11.38,10.4,9.49,9.62,9.1,8.28,7.58,6.83,7.22,7.66,7.57,7.19,6.76,6.48,6.16,6.28,8.46,8.18,7.64,7.39,7.14,7.02,6.95,7.04,6.43,5.84,5.69,9.66,7.53,5.28
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.91,..,7.22,5.74,4.94,5.1,4.14,4.17,..,..,7.54,5.37,3.61,3.45,3.54,2.62,3.83,3.97,6.04,6.68,6.78,6.21,6.27,4.7,4.24,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.13,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Chile,CHL,..,..,14.69,12.75,11.83,14.26,13.63,10.46,11.35,19.6,14.65,13.91,..,8.71,..,6.23,5.29,5.63,5.23,4.35,4.49,5.87,4.7,7.41,7.14,7.31,11.16,10.49,10.39,10.17,9.77,10.16,9.34,9.02,8.43,9.29,11.31,8.41,7.32,6.64,6.2,6.65,6.49,6.73,6.95,7.21,7.27,10.94,9.28,8.25
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,China,CHN,..,..,..,..,..,5.3,5.4,4.9,3.8,3.2,2.3,1.9,1.8,2,2,2,2.6,2.5,2.3,2.3,2.6,2.8,2.9,3,3.1,3.1,3.1,3.1,3.6,4,4.3,4.2,4.2,4.1,4,4.2,4.3,4.1,4.1,4.1,4.05,4.1,..,..,3.9,4.93,5.15,5.61,5.11,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Colombia,COL,..,..,10.55,..,9.4,..,..,9.1,8.13,11.46,11.13,13,13.89,12.94,10.83,..,..,..,10.12,9.44,7.8,8.25,8.72,11.81,12.14,15,20.06,20.52,15.04,14.48,13.22,13.72,11.06,..,11.2,11.27,12.07,11.15,10.29,9.96,9.25,8.8,8.57,8.92,9.09,9.36,10.28,15.98,13.9,10.55
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.57,..,..,..,..,..,..,..,..,..,8.14,..,..,..,..,..,..,5.86,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.95,..,..,..,..,..,..,4.49,..,..,..,..,..,..,..,1.47,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.8,..,..,..,19.86,..,..,10,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.05,6.4,6.65,6.44,6.75,5.93,4.56,4.93,7.82,7.17,9.52,9.11,8.22,8.5,8.42,8.09,7.73,9.01,10.81,16.43,15.14,11.32
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.7,..,..,4.1,..,..,4.1,..,..,..,..,..,..,..,..,..,..,..,..,..,7.22,4.25,..,..,1.9,3.27,..,2.4,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.14,..,..,..,..,9.68,9.71,11.39,13.56,16.06,15.82,15.05,13.92,13.66,12.6,11.13,9.91,8.53,9.2,11.62,13.68,15.93,17.25,17.29,16.18,13.1,11.21,8.43,6.62,7.51,7.61,6.96
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.27,7.61,7.1,6.23,6.26,5.45,4.08,3.31,2.33,1.85,1.95,1.91,1.79,1.58,1.67,2.5,3.18,3.46,3.29,2.7,2.4,2,1.7,1.7,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.78,..,13.03,12.61,11.71,..,..,13.43,..,19.07,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Cyprus,CYP,..,..,10.9,7.4,3.1,2,1.7,2,2.6,2.8,3.3,3.3,3.3,3.7,3.4,2.8,2.3,1.8,3,2.09,2.7,2.7,2.6,3.1,3.4,3.3,5.53,4.77,4.04,3.34,4.15,4.77,5.48,4.59,3.95,3.76,5.59,6.36,7.94,12.1,16.13,16.28,15.03,13.01,11.16,8.5,7.15,7.76,7.51,6.78
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,2.27,2.6,4.32,4.3,4.02,3.89,4.79,6.45,8.7,8.76,8.13,7.28,7.78,8.3,7.93,7.14,5.32,4.39,6.66,7.28,6.71,6.98,6.95,6.11,5.05,3.95,2.89,2.25,2.02,2.55,2.8,2.22
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Denmark,DNK,0.9,2.1,5.1,5.3,6.4,7.3,6.1,7,9.2,10,9.74,8.87,7.8,6.03,6.09,6.49,8.15,8.34,9.1,9.03,10.72,8.04,6.99,6.84,5.4,5.04,5.14,4.48,4.16,4.27,5.4,5.2,4.83,3.9,3.8,3.68,6.41,7.75,7.77,7.8,7.38,6.93,6.28,5.99,5.83,5.13,5.02,5.64,5.04,4.43
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.06,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.33,..,9.53,..,..,..,..,..,23.18,..,15.67,..,10.96,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.43,7.26,6.78,6.94,6.3,6.59,5.65,5.16,4.76,5.47,5.21,6.09,6.72,7.35,6.72,7.61,7.28,5.83,5.86,6.18,6.13,7.7,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Ecuador,ECU,..,4.4,5.3,..,5.8,..,..,..,..,..,..,..,..,..,7.24,6.99,7.71,5.88,8.19,8.56,7.95,6.68,6.7,10.38,9.17,11.49,13.96,4.8,4.25,..,5.66,5,3.78,3.55,3.14,3.92,4.61,4.09,3.46,3.23,3.08,3.48,3.62,4.6,3.84,3.53,3.81,6.13,4.55,3.76
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,"Egypt, Arab Rep.",EGY,1.71,2.3,2.57,..,3.13,3.64,4.55,5.18,4.97,5.21,6.47,5.89,..,..,..,..,7.06,8.43,9.38,8.92,10.92,10.93,11.04,9,8.37,8.03,7.95,8.98,9.26,10.01,10.91,10.32,11.05,10.49,8.8,8.52,9.09,8.76,11.85,12.6,13.15,13.1,13.05,12.45,11.77,9.86,7.85,7.97,7.44,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,El Salvador,SLV,..,..,..,..,..,3.73,6.79,13.34,..,..,..,..,16.95,8.63,..,9.37,8.35,9.96,7.53,7.88,9.94,7.68,7.65,7.68,7.98,7.1,7.3,6.96,6.96,6.2,6.9,6.8,7.22,6.57,6.41,5.88,7.33,4.89,4.3,3.84,3.69,4.15,4,4.42,4.39,4.01,4.17,5.01,4.33,3
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.56,0.64,1.47,3.68,6.54,7.56,9.66,9.92,10.33,9.52,11.58,13.36,13.13,10.03,11.29,10.25,8.03,5.91,4.59,5.45,13.55,16.71,12.33,10.02,8.63,7.35,6.19,6.76,5.76,5.37,4.45,6.8,6.18,5.57
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.65,..,22.5,..,..,..,..,..,..,..,..,..,28.24,..,..,..,..,..,..,..,..,22.72,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,..,..,..,..,..,3.1,..,..,..,..,3.71,..,..,..,..,..,2.5,..,..,..,..,..,..,..,2.25,..,..,..,..,..,..,..,3.93,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.17,4,..,3.85,3.7,3.46,1.8,1.73,2.36,3.94,6.39,5.29,3.03,4.03,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,6.06,..,..,..,..,..,..,..,..,5.93,5.35,5.88,5.7,5.4,5.78,..,..,..,..,..,..,8.22,4.7,3.89,..,..,8.94,8.72,8.91,4.41,9,..,6.17,..,4.32,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Finland,FIN,2.45,1.61,2.08,3.75,6.09,7.23,6.2,4.86,5.04,5.28,5.43,5.12,5,5.32,5.07,4.47,3.14,..,..,..,..,..,17,15.57,14.97,13.21,11.69,11.13,10.29,10.42,10.47,10.36,8.38,7.72,6.85,6.37,8.25,8.39,7.78,7.69,8.19,8.66,9.38,8.82,8.64,7.36,6.69,7.76,7.61,6.72
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,France,FRA,2.69,2.86,4.08,4.47,5.01,5.27,6.03,6.42,7.54,8.2,7.92,9.53,10.26,10.23,10.74,10.18,9.62,9.36,9.13,10.2,11.32,12.59,11.83,12.37,12.57,12.07,11.98,10.22,8.61,8.7,8.31,8.91,8.88,8.83,8.01,7.39,9.12,9.28,9.23,9.84,9.91,10.27,10.35,10.06,9.41,9.02,8.41,8.01,7.87,7.31
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.7,..,..,..,..,..,..,..,..,..,..,..,..,..,11.71,..,..,..,..,11.74,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.78,..,..,..,..,..,..,..,..,..,..,..,16.91,..,..,..,..,20.39,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.35,..,..,..,..,..,4.13,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4,5,14.53,13.8,10.82,11.16,12.59,11.51,12.62,13.81,13.57,13.28,17.87,20.71,20.2,19.63,19.65,19.42,17.44,16.51,16.6,13.94,12.67,11.57,11.73,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,6.45,6.67,6.88,6.61,6.81,6.32,5.7,4.89,5.32,6.32,7.68,8.73,8.16,8.82,9.86,9.79,8.85,7.92,7.77,8.48,9.78,10.73,11.17,10.25,8.66,7.52,7.74,6.97,5.82,5.38,5.23,4.98,4.62,4.12,3.75,3.38,3.14,3.86,3.64,3.14
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.49,4.7,..,..,..,..,..,8.2,10.1,10.46,..,..,..,..,..,4.9,..,..,..,5.38,..,..,2.17,..,6.81,..,3.37,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.44,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Greece,GRC,..,..,..,..,..,..,..,..,3.42,4.94,7.8,8.1,7.8,7.36,7.45,7.83,7.51,7.01,7.57,8.93,10.18,9.81,10.12,10.4,10.47,12.23,12.14,11.34,10.76,10.35,9.84,10.63,10.07,8.91,8.35,7.66,9.55,12.72,17.97,24.73,27.69,26.71,24.98,23.51,21.41,19.18,17.04,15.9,14.66,12.43
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.92,10.08,11.56,9.03,11.02,9.53,8.82,10.3,10.44,9.25,8.4,..,..,..,7.8,9.4,9.8,10.1,10.3,9.1,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.91,..,..,26.93,..,16.89,..,15.24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.2,24.5,22.9,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Guam,GUM,..,9.6,8.21,8.79,..,..,..,9.9,8.7,9.6,9.25,..,..,6.28,..,4.27,2.81,2.83,3.51,3.84,5.53,7.6,7.9,8.28,9.67,7.74,13.95,15.32,13.21,11.39,..,7.7,7,7.4,8.3,..,9.3,8.2,13.3,12.2,11.5,7.6,6.9,5.4,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,2.15,2.27,..,..,..,..,2.4,..,1.94,..,..,..,..,..,..,..,..,..,..,..,..,..,2.81,2.97,..,1.9,..,..,..,3.5,4.13,2.76,3.02,2.72,2.51,2.58,2.46,2.28,2.19,..,2.17,3.05
